PlayerID,FullName,FamilyName,GivenName,BirthDate,Position,MainTeam,TournamentsPlayed
P-22625,Arturo Farías,Farías,Arturo,1927-09-01,Defensa,Chile,1
P-46424,Rogelio Farías,Farías,Rogelio,1949-08-13,Mediocampista,Chile,1
P-77051,Behtash Fariba,Fariba,Behtash,1955-02-11,Delantero,Iran,1
P-74113,János Farkas,Farkas,János,1942-03-27,Delantero,Hungary,2
P-74139,Pontus Farnerud,Farnerud,Pontus,1980-06-04,Mediocampista,Sweden,1
P-71875,Christian Fassnacht,Fassnacht,Christian,1993-11-11,Mediocampista,Switzerland,1
P-44093,Ahmed Fathy,Fathy,Ahmed,1984-11-10,Defensa,Egypt,1
P-33854,Ansu Fati,Fati,Ansu,2002-10-31,Delantero,Spain,1
P-80623,Jacques Fatton,Fatton,Jacques,1925-12-19,Delantero,Switzerland,2
P-23253,Osvaldo Fattori,Fattori,Osvaldo,1922-06-22,Defensa,Italy,1
P-51934,Gerrit Faulhaber,Faulhaber,Gerrit,1912-09-22,Mediocampista,Dutch East Indies,1
P-52323,Fausto,Fausto,not applicable,1905-01-28,Defensa,Brazil,1
P-28239,Abdulrahman Fawzi,Fawzi,Abdulrahman,1909-08-11,Delantero,Egypt,1
P-42976,Amdy Faye,Faye,Amdy,1977-03-12,Mediocampista,Senegal,1
P-08275,Viktor Fayzulin,Fayzulin,Viktor,1986-04-22,Mediocampista,Russia,1
P-99185,László Fazekas,Fazekas,László,1947-10-15,Delantero,Hungary,2
P-00981,Federico Fazio,Fazio,Federico,1987-03-17,Defensa,Argentina,1
P-85952,Fede,Fede,not applicable,1912-10-14,Mediocampista,Spain,1
P-33989,Adam Federici,Federici,Adam,1985-01-31,Portero,Australia,1
P-09442,Genrich Fedosov,Fedosov,Genrich,1932-12-06,Delantero,Soviet Union,1
P-12165,Sofiane Feghouli,Feghouli,Sofiane,1989-12-26,Mediocampista,Algeria,1
P-77565,Wolfgang Feiersinger,Feiersinger,Wolfgang,1965-01-30,Defensa,Austria,1
P-95869,Yehoshua Feigenbaum,Feigenbaum,Yehoshua,1947-12-05,Delantero,Israel,1
P-09461,Benny Feilhaber,Feilhaber,Benny,1985-01-19,Mediocampista,United States,1
P-76271,Jasmin Fejzić,Fejzić,Jasmin,1986-05-15,Portero,Bosnia and Herzegovina,1
P-20754,Nabil Fekir,Fekir,Nabil,1993-07-18,Delantero,France,1
P-38288,Iacob Felecan,Felecan,Iacob,1914-03-01,Defensa,Romania,1
P-17931,João Félix,Félix,João,1999-11-10,Delantero,Portugal,1
P-39749,Félix,Félix,not applicable,1937-12-24,Portero,Brazil,1
P-63363,Marouane Fellaini,Fellaini,Marouane,1987-11-22,Mediocampista,Belgium,2
P-87821,Terry Fenwick,Fenwick,Terry,1959-11-17,Defensa,England,1
P-36108,Máté Fenyvesi,Fenyvesi,Máté,1933-09-20,Delantero,Hungary,3
P-20877,Leroy Fer,Fer,Leroy,1990-01-05,Mediocampista,Netherlands,1
P-89205,Les Ferdinand,Ferdinand,Les,1966-12-08,Delantero,England,1
P-01249,Rio Ferdinand,Ferdinand,Rio,1978-11-07,Defensa,England,3
P-48327,Ali Fergani,Fergani,Ali,1952-09-21,Mediocampista,Algeria,1
P-39584,Bruno Fernandes,Fernandes,Bruno,1994-09-08,Mediocampista,Portugal,2
P-06977,Daniel Fernandes,Fernandes,Daniel,1983-09-25,Portero,Portugal,1
P-29932,Edimilson Fernandes,Fernandes,Edimilson,1996-04-15,Defensa,Switzerland,1
P-77553,Gélson Fernandes,Fernandes,Gélson,1986-09-02,Mediocampista,Switzerland,3
P-99900,Manuel Fernandes,Fernandes,Manuel,1986-02-05,Mediocampista,Portugal,1
P-17872,Mário Fernandes,Fernandes,Mário,1990-09-19,Defensa,Russia,1
P-99965,Álvaro Fernández,Fernández,Álvaro,1985-10-11,Mediocampista,Uruguay,1
P-85736,Ángel Fernández,Fernández,Ángel,1971-08-02,Delantero,Ecuador,1
P-45649,Arturo Fernández,Fernández,Arturo,1910-04-10,Defensa,Peru,1
P-29672,Augusto Fernández,Fernández,Augusto,1986-04-10,Mediocampista,Argentina,1
P-10739,Enzo Fernández,Fernández,Enzo,2001-01-17,Mediocampista,Argentina,1
P-72244,Federico Fernández,Fernández,Federico,1989-02-21,Defensa,Argentina,1
P-53503,Félix Fernández,Fernández,Félix,1967-01-11,Portero,Mexico,1
P-10061,Gualberto Fernández,Fernández,Gualberto,1941-07-12,Portero,El Salvador,1
P-85729,Gustavo Fernández,Fernández,Gustavo,1952-02-16,Portero,Uruguay,1
P-20506,José Fernández,Fernández,José,1939-02-14,Defensa,Peru,1
P-53856,Lorenzo Fernández,Fernández,Lorenzo,1900-05-20,Mediocampista,Uruguay,1
P-00643,Luis Fernández,Fernández,Luis,1959-10-02,Mediocampista,France,1
P-96009,Matías Fernández,Fernández,Matías,1986-05-15,Mediocampista,Chile,1
P-61667,René Fernández,Fernández,René,1906-01-01,Delantero,Bolivia,1
P-47269,Roberto Fernández,Fernández,Roberto,1954-07-09,Portero,Paraguay,1
P-88751,Sebastián Fernández,Fernández,Sebastián,1985-05-23,Delantero,Uruguay,1
P-77302,Tomás Fernández,Fernández,Tomás,not available,Delantero,Cuba,1
P-41758,Fernandinho,Fernandinho,not applicable,1985-05-04,Mediocampista,Brazil,2
P-00708,Fernando,Fernando,not applicable,1906-03-01,Mediocampista,Brazil,1
P-84197,Fernando,Fernando,not applicable,1965-09-11,Mediocampista,Spain,1
P-72928,Willie Fernie,Fernie,Willie,1928-11-22,Delantero,Scotland,2
P-28851,Ugo Ferrante,Ferrante,Ugo,1945-07-18,Mediocampista,Italy,1
P-67143,Ciro Ferrara,Ferrara,Ciro,1967-02-11,Defensa,Italy,1
P-39512,Giovanni Ferrari,Ferrari,Giovanni,1907-12-06,Delantero,Italy,2
P-17792,Rino Ferrario,Ferrario,Rino,1926-12-07,Mediocampista,Italy,1
P-76282,Attilio Ferraris,Ferraris,Attilio,1904-03-26,Mediocampista,Italy,1
P-58640,Pietro Ferraris,Ferraris,Pietro,1912-02-15,Delantero,Italy,1
P-16678,Buenaventura Ferreira,Ferreira,Buenaventura,1960-07-04,Mediocampista,Paraguay,1
P-34132,Jesús Ferreira,Ferreira,Jesús,2000-12-24,Delantero,United States,1
P-60505,Manuel Ferreira,Ferreira,Manuel,1905-10-22,Delantero,Argentina,1
P-16378,Paulo Ferreira,Ferreira,Paulo,1979-01-18,Defensa,Portugal,2
P-05616,Roberto Ferreiro,Ferreiro,Roberto,1935-04-25,Defensa,Argentina,1
P-72370,Leonardo Ferrel,Ferrel,Leonardo,1923-07-07,Mediocampista,Bolivia,1
P-59647,Albert Ferrer,Ferrer,Albert,1970-06-06,Defensa,Spain,2
P-46059,Pedro Ferrer,Ferrer,Pedro,not available,Delantero,Cuba,1
P-80821,Jean-Marc Ferreri,Ferreri,Jean-Marc,1962-12-26,Mediocampista,France,1
P-47366,Riccardo Ferri,Ferri,Riccardo,1963-08-20,Defensa,Italy,1
P-37836,Giorgio Ferrini,Ferrini,Giorgio,1939-08-18,Mediocampista,Italy,1
P-94112,Gilbert Fesselet,Fesselet,Gilbert,1928-04-16,Mediocampista,Switzerland,1
P-60146,Alberto Festa,Festa,Alberto,1939-07-21,Defensa,Portugal,1
P-64903,Giannis Fetfatzidis,Fetfatzidis,Giannis,1990-12-21,Mediocampista,Greece,1
P-36230,Loïc Feudjou,Feudjou,Loïc,1992-04-14,Portero,Cameroon,1
P-45404,Jiří Feureisl,Feureisl,Jiří,1931-10-03,Delantero,Czechoslovakia,1
P-07810,Herbert Feurer,Feurer,Herbert,1954-01-14,Portero,Austria,1
P-19849,Roger Feutmba,Feutmba,Roger,1968-10-31,Mediocampista,Cameroon,1
P-53399,Jan Fiala,Fiala,Jan,1956-05-19,Defensa,Czechoslovakia,1
P-01632,Jean-Pierre Fiala,Fiala,Jean-Pierre,1969-04-22,Mediocampista,Cameroon,1
P-63982,Klaus Fichtel,Fichtel,Klaus,1944-11-19,Defensa,West Germany,1
P-18102,Fidélis,Fidélis,not applicable,1944-03-13,Defensa,Brazil,1
P-17800,Peter Fieber,Fieber,Peter,1964-05-16,Defensa,Czechoslovakia,1
P-65285,Bill Fiedler,Fiedler,Bill,1910-01-10,Mediocampista,United States,1
P-67949,Gonzalo Fierro,Fierro,Gonzalo,1983-03-21,Mediocampista,Chile,1
P-44080,Jean Fievez,Fievez,Jean,1910-11-30,Delantero,Belgium,1
P-57496,Luís Figo,Figo,Luís,1972-11-04,Mediocampista,Portugal,2
P-13304,Ernesto Figueiredo,Figueiredo,Ernesto,1937-07-06,Delantero,Portugal,1
P-14307,Paulo Figueiredo,Figueiredo,Paulo,1972-11-28,Mediocampista,Angola,1
P-95834,Elías Figueroa,Figueroa,Elías,1946-10-25,Defensa,Chile,3
P-31125,Maynor Figueroa,Figueroa,Maynor,1983-05-02,Defensa,Honduras,2
P-55438,Roberto Figueroa,Figueroa,Roberto,1959-12-15,Delantero,Honduras,1
P-38988,Suad Fileković,Fileković,Suad,1978-09-16,Defensa,Slovenia,1
P-76203,Aleksandr Filimonov,Filimonov,Aleksandr,1973-10-15,Portero,Russia,1
P-48638,Iulian Filipescu,Filipescu,Iulian,1974-03-29,Mediocampista,Romania,1
P-25276,Ubaldo Fillol,Fillol,Ubaldo,1950-07-21,Portero,Argentina,3
P-36179,Robbie Findley,Findley,Robbie,1985-08-04,Delantero,United States,1
P-56778,Steve Finnan,Finnan,Steve,1976-04-24,Defensa,Republic of Ireland,1
P-70085,Alfreð Finnbogason,Finnbogason,Alfreð,1989-02-01,Delantero,Iceland,1
P-86813,Tom Finney,Finney,Tom,1922-04-05,Delantero,England,3
P-39792,Tommy Finney,Finney,Tommy,1952-11-06,Mediocampista,Northern Ireland,1
P-78829,Vladimir Firm,Firm,Vladimir,1923-06-05,Delantero,Yugoslavia,1
P-37877,Roberto Firmino,Firmino,Roberto,1991-10-02,Delantero,Brazil,1
P-96371,Andrzej Fischer,Fischer,Andrzej,1952-01-15,Portero,Poland,1
P-52461,Klaus Fischer,Fischer,Klaus,1949-12-27,Delantero,West Germany,2
P-65946,Viktor Fischer,Fischer,Viktor,1994-06-09,Delantero,Denmark,1
P-92802,Mark Fish,Fish,Mark,1974-03-14,Defensa,South Africa,1
P-73648,Jan Åge Fjørtoft,Fjørtoft,Jan Åge,1967-01-10,Delantero,Norway,1
P-78483,Flávio,Flávio,not applicable,1979-12-20,Delantero,Angola,1
P-56270,Robert Fleck,Fleck,Robert,1965-08-11,Delantero,Scotland,1
P-21149,Anton Flešár,Flešár,Anton,1944-05-08,Portero,Czechoslovakia,1
P-99732,Håvard Flo,Flo,Håvard,1970-04-04,Delantero,Norway,1
P-94465,Jostein Flo,Flo,Jostein,1964-10-03,Delantero,Norway,2
P-03442,Tore André Flo,Flo,Tore André,1973-06-15,Delantero,Norway,1
P-15681,Heinz Flohe,Flohe,Heinz,1948-01-28,Mediocampista,West Germany,2
P-54557,Diego Florentín,Florentín,Diego,not available,Mediocampista,Paraguay,1
P-52046,Antonio Flores,Flores,Antonio,1923-07-13,Mediocampista,Mexico,1
P-05862,Edison Flores,Flores,Edison,1994-05-14,Delantero,Peru,1
P-70829,Francisco Flores,Flores,Francisco,1926-02-12,Mediocampista,Mexico,1
P-85837,Luis Flores,Flores,Luis,1962-08-08,Delantero,Mexico,1
P-01719,Miguel Flores,Flores,Miguel,1920-10-11,Defensa,Chile,1
P-59912,Róger Flores,Flores,Róger,1959-05-26,Defensa,Costa Rica,1
P-86082,Salvador Flores,Flores,Salvador,not available,Defensa,Paraguay,1
P-42842,Ignacio Flores Ocaranza,Flores Ocaranza,Ignacio,1953-07-31,Defensa,Mexico,1
P-37361,Tom Florie,Florie,Tom,1897-09-06,Mediocampista / Delantero,United States,2
P-05132,Ron Flowers,Flowers,Ron,1934-07-28,Mediocampista,England,2
P-61105,Tim Flowers,Flowers,Tim,1967-02-03,Portero,England,1
P-20993,Marcel Flückiger,Flückiger,Marcel,1929-06-20,Defensa,Switzerland,1
P-10501,Phil Foden,Foden,Phil,2000-05-28,Mediocampista,England,1
P-63522,Marc-Vivien Foé,Foé,Marc-Vivien,1975-05-01,Mediocampista,Cameroon,2
P-23304,Youssouf Fofana,Fofana,Youssouf,1999-01-10,Mediocampista,France,1
P-11488,Romano Fogli,Fogli,Romano,1938-01-21,Mediocampista,Italy,1
P-45890,Sergei Fokin,Fokin,Sergei,1961-07-26,Defensa,Soviet Union,1
P-97762,Alfredo Foni,Foni,Alfredo,1911-11-20,Defensa,Italy,1
P-30100,Daniel Fonseca,Fonseca,Daniel,1969-09-13,Delantero,Uruguay,1
P-30163,Danny Fonseca,Fonseca,Danny,1979-11-07,Mediocampista,Costa Rica,1
P-89438,Francisco Fonseca,Fonseca,Francisco,1979-10-02,Delantero,Mexico,1
P-03776,Rolando Fonseca,Fonseca,Rolando,1974-06-06,Delantero,Costa Rica,1
P-77939,Just Fontaine,Fontaine,Just,1933-08-18,Delantero,France,1
P-17395,Fontana,Fontana,not applicable,1940-12-31,Defensa,Brazil,1
P-18665,José Fonte,Fonte,José,1983-12-22,Defensa,Portugal,1
P-48169,Dagoberto Fontes,Fontes,Dagoberto,1943-06-06,Mediocampista,Uruguay,1
P-78336,Donald Ford,Ford,Donald,1944-10-25,Mediocampista,Scotland,1
P-86087,Diego Forlán,Forlán,Diego,1979-05-19,Delantero,Uruguay,3
P-34358,Pablo Forlán,Forlán,Pablo,1945-07-14,Defensa / Mediocampista,Uruguay,2
P-04686,Emil Forsberg,Forsberg,Emil,1991-10-23,Mediocampista,Sweden,1
P-58731,Richmond Forson,Forson,Richmond,1980-05-23,Defensa,Togo,1
P-07038,Fraser Forster,Forster,Fraser,1988-03-17,Portero,England,1
P-31123,Bernd Förster,Förster,Bernd,1956-05-03,Defensa,West Germany,1
P-27251,Karlheinz Förster,Förster,Karlheinz,1958-07-25,Defensa,West Germany,2
P-23439,Tom Forsyth,Forsyth,Tom,1949-01-23,Defensa,Scotland,1
P-49818,Fortes,Fortes,not applicable,1901-09-09,Mediocampista,Brazil,1
P-02423,Quinton Fortune,Fortune,Quinton,1977-05-21,Mediocampista,South Africa,2
P-31138,Ben Foster,Foster,Ben,1983-04-03,Portero,England,1
P-19836,Steve Foster,Foster,Steve,1957-09-24,Defensa,England,1
P-69887,Alberto Fouilloux,Fouilloux,Alberto,1940-11-22,Delantero,Chile,2
P-94720,Sébastien Fournier,Fournier,Sébastien,1971-06-27,Mediocampista,Switzerland,1
P-10663,Robbie Fowler,Fowler,Robbie,1975-04-09,Delantero,England,1
P-00652,Juan Foyth,Foyth,Juan,1998-01-12,Defensa,Argentina,1
P-48001,Javier Fragoso,Fragoso,Javier,1942-04-19,Delantero,Mexico,2
P-36582,Enzo Francescoli,Francescoli,Enzo,1961-11-12,Mediocampista,Uruguay,2
P-46307,Henri Françillon,Françillon,Henri,1946-05-26,Portero,Haiti,1
P-65224,Trevor Francis,Francis,Trevor,1954-04-19,Delantero,England,1
P-24906,Waylon Francis,Francis,Waylon,1990-09-20,Defensa,Costa Rica,1
P-02901,Francisco,Francisco,not applicable,1962-11-01,Mediocampista,Spain,1
P-28364,Alan Franco,Franco,Alan,1998-08-21,Mediocampista,Ecuador,1
P-73255,Guillermo Franco,Franco,Guillermo,1976-11-03,Delantero,Mexico,2
P-22263,Juan Carlos Franco,Franco,Juan Carlos,1973-04-17,Defensa,Paraguay,1
P-27047,Leo Franco,Franco,Leo,1977-05-29,Portero,Argentina,1
P-39155,Guy François,François,Guy,1947-09-18,Mediocampista,Haiti,1
P-02695,Per Frandsen,Frandsen,Per,1970-02-06,Mediocampista,Denmark,1
P-12111,Ivan Franjic,Franjic,Ivan,1987-09-10,Defensa,Australia,1
P-85181,Bernd Franke,Franke,Bernd,1948-02-12,Portero,West Germany,1
P-23437,Przemysław Frankowski,Frankowski,Przemysław,1995-04-12,Mediocampista,Poland,1
P-67971,Odd Frantzen,Frantzen,Odd,1913-01-20,Delantero,Norway,1
P-28322,Friederich Franzl,Franzl,Friederich,1905-03-06,Portero,Austria,1
P-77764,Henk Fraser,Fraser,Henk,1966-07-07,Defensa,Netherlands,1
P-32574,Liam Fraser,Fraser,Liam,1998-02-13,Mediocampista,Canada,1
P-11424,Nuno Frechaut,Frechaut,Nuno,1977-09-24,Defensa,Portugal,1
P-54042,Fred,Fred,not applicable,1983-10-03,Delantero,Brazil,2
P-74941,Fred,Fred,not applicable,1993-03-05,Mediocampista,Brazil,2
P-29698,Frederico,Frederico,not applicable,1957-04-06,Defensa,Portugal,1
P-61684,Alexander Frei,Frei,Alexander,1979-07-15,Delantero,Switzerland,2
P-00244,Fabian Frei,Frei,Fabian,1989-01-08,Mediocampista,Switzerland,1
P-98837,Héctor Freschi,Freschi,Héctor,1911-05-22,Portero,Argentina,1
P-95911,César López Fretes,Fretes,César López,1923-03-21,Delantero,Paraguay,1
P-68060,Remo Freuler,Freuler,Remo,1992-04-15,Mediocampista,Switzerland,2
P-94904,Steffen Freund,Freund,Steffen,1970-01-19,Mediocampista,Germany,1
P-21738,Friaça,Friaça,not applicable,1924-10-20,Delantero,Brazil,1
P-61867,Ernst Frick,Frick,Ernst,not available,Mediocampista,Switzerland,1
P-68348,Samúel Friðjónsson,Friðjónsson,Samúel,1996-02-22,Mediocampista,Iceland,1
P-76191,Brad Friedel,Friedel,Brad,1971-05-18,Portero,United States,3
P-89785,Hans-Peter Friedländer,Friedländer,Hans-Peter,1920-11-06,Delantero,Switzerland,1
P-78802,Zoltán Friedmanszky,Friedmanszky,Zoltán,1934-10-22,Delantero,Hungary,1
P-43481,Arne Friedrich,Friedrich,Arne,1979-05-29,Defensa,Germany,2
P-01760,Werner Friese,Friese,Werner,1946-03-30,Portero,East Germany,1
P-06111,Alessandro Frigerio,Frigerio,Alessandro,1914-11-15,Delantero,Switzerland,1
P-57789,Roberto Frigerio,Frigerio,Roberto,1938-05-16,Delantero,Switzerland,1
P-64967,Amleto Frignani,Frignani,Amleto,1932-03-05,Delantero,Italy,1
P-48513,Per Frimann,Frimann,Per,1962-06-04,Mediocampista,Denmark,1
P-70227,Jeremie Frimpong,Frimpong,Jeremie,2000-12-10,Defensa,Netherlands,1
P-35264,Torsten Frings,Frings,Torsten,1976-11-22,Mediocampista,Germany,2
P-88482,Joachim Fritsche,Fritsche,Joachim,1951-10-28,Defensa,East Germany,1
P-68231,Ivo Frosio,Frosio,Ivo,1930-04-27,Mediocampista,Switzerland,1
P-40884,Erwin Fuchsbichler,Fuchsbichler,Erwin,1952-03-27,Portero,Austria,1
P-95196,Jorge Fucile,Fucile,Jorge,1984-11-19,Defensa,Uruguay,2
P-98593,Ismael Fuentes,Fuentes,Ismael,1981-08-04,Defensa,Chile,1
P-80565,Nicolás Fuentes,Fuentes,Nicolás,1941-12-20,Defensa,Peru,1
P-80753,Ronald Fuentes,Fuentes,Ronald,1969-06-22,Defensa,Chile,1
P-65016,José Pablo Fuenzalida,Fuenzalida,José Pablo,1985-02-22,Mediocampista,Chile,1
P-48137,Hansruedi Führer,Führer,Hansruedi,1937-12-24,Mediocampista,Switzerland,1
P-89292,Takashi Fukunishi,Fukunishi,Takashi,1976-09-01,Mediocampista,Japan,2
P-80986,Keysher Fuller,Fuller,Keysher,1994-07-12,Defensa,Costa Rica,1
P-46246,Niclas Füllkrug,Füllkrug,Niclas,1993-02-09,Delantero,Germany,1
P-72757,Ferenc Fülöp,Fülöp,Ferenc,1955-02-22,Mediocampista,Hungary,1
P-51689,Rogelio Funes Mori,Funes Mori,Rogelio,1991-03-05,Delantero,Mexico,1
P-21916,Zeffiro Furiassi,Furiassi,Zeffiro,1923-01-19,Defensa,Italy,1
P-05329,Giuseppe Furino,Furino,Giuseppe,1946-07-05,Defensa,Italy,1
P-52039,Jan Furtok,Furtok,Jan,1962-03-09,Delantero,Poland,1
P-53638,Josep Maria Fusté,Fusté,Josep Maria,1941-04-15,Mediocampista,Spain,1
P-26210,Gyula Futó,Futó,Gyula,1908-12-29,Defensa,Hungary,1
P-10440,Paulo Futre,Futre,Paulo,1966-02-28,Delantero,Portugal,1
P-22110,Jassem Gaber,Gaber,Jassem,2002-02-20,Mediocampista,Qatar,1
P-13030,Omar Gaber,Gaber,Omar,1992-01-30,Mediocampista,Egypt,1
P-83293,Ali Gabr,Gabr,Ali,1989-01-01,Defensa,Egypt,1
P-94823,Reuben Gabriel,Gabriel,Reuben,1990-09-25,Mediocampista,Nigeria,1
P-50893,Francisco Gabriel de Anda,Gabriel de Anda,Francisco,1971-06-05,Defensa,Mexico,1
P-30130,Louis Gabrillargues,Gabrillargues,Louis,1914-06-16,Mediocampista,France,1
P-15858,Hassen Gabsi,Gabsi,Hassen,1974-02-23,Mediocampista,Tunisia,1
P-33785,Vladimir Gabulov,Gabulov,Vladimir,1983-10-19,Portero,Russia,1
P-20188,Robert Gadocha,Gadocha,Robert,1946-01-10,Delantero,Poland,1
P-62622,Joe Gaetjens,Gaetjens,Joe,1924-03-19,Delantero,United States,1
P-66746,Boris Gaganelov,Gaganelov,Boris,1941-10-07,Defensa,Bulgaria,2
P-51894,Fernando Gago,Gago,Fernando,1986-04-10,Mediocampista,Argentina,1
P-92865,Agustín Gaínza,Gaínza,Agustín,1922-05-28,Delantero,Spain,1
P-26239,Kazimír Gajdoš,Gajdoš,Kazimír,1934-03-28,Delantero,Czechoslovakia,2
P-75095,Saša Gajser,Gajser,Saša,1974-02-11,Defensa,Slovenia,1
P-28911,Cody Gakpo,Gakpo,Cody,1999-05-07,Delantero,Netherlands,1
P-69743,Tomáš Galásek,Galásek,Tomáš,1973-01-15,Mediocampista,Czech Republic,1
P-61839,Alberto Galateo,Galateo,Alberto,1912-03-04,Delantero,Argentina,1
P-17898,Constantin Gâlcă,Gâlcă,Constantin,1972-03-08,Mediocampista,Romania,2
P-45432,Giuseppe Galderisi,Galderisi,Giuseppe,1963-03-22,Delantero,Italy,1
P-11656,Antoni Gałecki,Gałecki,Antoni,1906-06-04,Defensa,Poland,1
P-07864,Eugene Galekovic,Galekovic,Eugene,1981-06-12,Portero,Australia,2
P-95639,Dmitri Galiamin,Galiamin,Dmitri,1963-01-08,Defensa,Russia,1
P-05537,Milan Galić,Galić,Milan,1938-03-08,Mediocampista,Yugoslavia,1
P-48946,Marinko Galič,Galič,Marinko,1970-04-22,Defensa,Slovenia,1
P-56347,Hernán Galíndez,Galíndez,Hernán,1987-03-30,Portero,Ecuador,1
P-82483,Benjamín Galindo,Galindo,Benjamín,1960-12-11,Mediocampista,Mexico,1
P-36374,Mario Galindo,Galindo,Mario,1951-08-10,Defensa,Chile,2
P-64036,Plácido Galindo,Galindo,Plácido,1906-03-09,Mediocampista,Peru,1
P-00189,Kevin Gallacher,Gallacher,Kevin,1966-11-23,Delantero,Scotland,1
P-46540,Conor Gallagher,Gallagher,Conor,2000-02-06,Mediocampista,England,1
P-99522,Jimmy Gallagher,Gallagher,Jimmy,1901-06-07,Mediocampista,United States,2
P-03607,Alberto Gallardo,Gallardo,Alberto,1940-11-28,Mediocampista,Peru,1
P-80088,Jesús Gallardo,Gallardo,Jesús,1994-08-15,Defensa / Mediocampista,Mexico,2
P-94002,Marcelo Gallardo,Gallardo,Marcelo,1976-01-18,Mediocampista,Argentina,2
P-68803,William Gallas,Gallas,William,1977-08-17,Defensa,France,2
P-99593,Américo Gallego,Gallego,Américo,1955-04-25,Mediocampista,Argentina,2
P-08045,Gallego,Gallego,not applicable,1944-03-04,Defensa,Spain,1
P-86323,Ricardo Gallego,Gallego,Ricardo,1959-02-08,Mediocampista,Spain,2
P-83518,Pedro Gallese,Gallese,Pedro,1990-02-23,Portero,Peru,1
P-32442,Carlo Galli,Galli,Carlo,1931-03-06,Delantero,Italy,1
P-56533,Giovanni Galli,Galli,Giovanni,1958-04-29,Portero,Italy,2
P-03905,Luis Galván,Galván,Luis,1948-02-24,Defensa,Argentina,2
P-21190,Rubén Galván,Galván,Rubén,1952-04-07,Mediocampista,Argentina,1
P-06573,Mauro Galvão,Galvão,Mauro,1961-12-19,Defensa,Brazil,2
P-19241,Carlos Gamarra,Gamarra,Carlos,1971-02-17,Defensa,Paraguay,3
P-21518,Rodolfo Gamarra,Gamarra,Rodolfo,1988-12-10,Delantero,Paraguay,1
P-85637,Schubert Gambetta,Gambetta,Schubert,1920-04-14,Defensa,Uruguay,1
P-26483,Cristian Gamboa,Gamboa,Cristian,1989-10-24,Defensa,Costa Rica,2
P-73967,Delio Gamboa,Gamboa,Delio,1936-01-28,Delantero,Colombia,1
P-03126,Miguel Ángel Gamboa,Gamboa,Miguel Ángel,1951-06-21,Delantero,Chile,1
P-10771,Seweryn Gancarczyk,Gancarczyk,Seweryn,1981-11-22,Defensa,Poland,1
P-13701,Yao Gao,Gao,Yao,1977-07-13,Mediocampista,China,1
P-98886,Lounès Gaouaoui,Gaouaoui,Lounès,1977-09-28,Portero,Algeria,1
P-45821,Imre Garaba,Garaba,Imre,1958-07-29,Defensa,Hungary,2
P-61051,Ezequiel Garay,Garay,Ezequiel,1986-10-10,Defensa,Argentina,1
P-31306,Jesús Garay,Garay,Jesús,1930-09-10,Defensa,Spain,1
P-05459,Ariel Garcé,Garcé,Ariel,1979-07-14,Defensa,Argentina,1
P-65504,Tranquilino Garcete,Garcete,Tranquilino,not available,Mediocampista,Paraguay,1
P-64711,Richard Garcia,Garcia,Richard,1981-09-04,Mediocampista,Australia,1
P-93922,Boniek García,García,Boniek,1984-09-04,Defensa / Mediocampista,Honduras,2
P-38495,Domingo García,García,Domingo,not available,Mediocampista,Peru,1
P-37420,Eric García,García,Eric,2001-01-09,Defensa,Spain,1
P-33029,Juan Carlos García,García,Juan Carlos,1988-03-08,Defensa,Honduras,1
P-25905,Luis García,García,Luis,1978-06-24,Mediocampista,Spain,1
P-76244,Pablo García,García,Pablo,1977-05-11,Mediocampista,Uruguay,1
P-87592,Rafael García,García,Rafael,1974-08-14,Mediocampista,Mexico,2
P-51910,Rolando García,García,Rolando,1942-12-15,Defensa,Chile,1
P-21495,Alberto García Aspe,García Aspe,Alberto,1967-05-11,Mediocampista,Mexico,3
P-46904,Luis García Postigo,García Postigo,Luis,1969-06-01,Delantero,Mexico,2
P-39881,Ingvar Gärd,Gärd,Ingvar,1921-10-06,Mediocampista,Sweden,1
P-85649,Gino Gardassanich,Gardassanich,Gino,1922-11-26,Portero,United States,1
P-79750,Ricardo Gardner,Gardner,Ricardo,1978-09-25,Defensa,Jamaica,1
P-78735,Walter Gargano,Gargano,Walter,1984-07-23,Mediocampista,Uruguay,2
P-13110,Luis Garisto,Garisto,Luis,1945-12-03,Defensa,Uruguay,1
P-69165,Oscar Garré,Garré,Oscar,1956-12-09,Defensa,Argentina,1
P-93218,Lizardo Garrido,Garrido,Lizardo,1957-08-25,Defensa,Chile,1
P-29674,Luis Garrido,Garrido,Luis,1990-11-05,Mediocampista,Honduras,1
P-46080,Garrincha,Garrincha,not applicable,1933-10-28,Delantero,Brazil,3
P-41910,Francisco Garza Gutiérrez,Garza Gutiérrez,Francisco,1904-03-14,Defensa,Mexico,1
P-43777,Rafael Garza Gutiérrez,Garza Gutiérrez,Rafael,1896-12-13,Defensa,Mexico,1
P-06127,Paul Gascoigne,Gascoigne,Paul,1967-05-27,Mediocampista,England,1
P-82486,Khaled Gasmi,Gasmi,Khaled,1953-04-08,Mediocampista,Tunisia,1
P-35711,Lamine Gassama,Gassama,Lamine,1989-10-20,Defensa,Senegal,1
P-56412,Hugo Gastulo,Gastulo,Hugo,1958-01-09,Defensa,Peru,1
P-21555,Hugo Gatti,Gatti,Hugo,1944-08-19,Portero,Argentina,1
P-18164,Gennaro Gattuso,Gattuso,Gennaro,1978-01-09,Mediocampista,Italy,3
